X,Y,SITENUMBER,RIVER,SITENAME,SITE,TIM_CHCH,TELEMETERED,COMPLIANCE_MONITORING,FLOOD_CONTROL,LAST_SAMPLE,LAST_HOUR,RAIN_TODAY,RAIN_1_DAY_AGO,RAIN_2_DAYS_AGO,RAIN_3_DAYS_AGO,RAIN_4_DAYS_AGO,RAIN_5_DAYS_AGO,RAIN_6_DAYS_AGO,RAIN_7_DAYS_AGO,TOTAL_RAINFALL,ALTITUDE,NZMGX,NZMGY,NZMS260,NZTMX,NZTMY,NZTOPO50,OBJECTID
1597288.7619,5307879.2157,223901,CLARENCE ACC HOUSE,CLARENCE ACC HOUSE,CLARENCE ACC HOUSE AT CLARENCE ACC HOUSE,,N,,N,,,,,,,,,,,,732,2507289,5869539,N31:07289-69539,1597288,5307879,BT25:9728-0787,3416442
1550656.9912,5302160.3942,224401,BUNNY FLAT,BUNNY FLAT,BUNNY FLAT AT BUNNY FLAT,,N,,N,,,,,,,,,,,,732,2460642,5863812,M31:60642-63812,1550656,5302160,BT23:5065-0216,3416443
1578044.7282,5302293.6757,224701,AMURI SKIFIELD,AMURI SKIFIELD,AMURI SKIFIELD AT AMURI SKIFIELD,,N,,N,,,,,,,,,,,,1460,2488039,5863949,M31:88039-63949,1578044,5302293,BT24:7804-0229,3416444
1583559.8293,5302314.913,224801,ST JAMES,ST JAMES,ST JAMES AT ST JAMES,,N,,N,,,,,,,,,,,,792,2493556,5863971,N31:93556-63971,1583559,5302314,BT24:8355-0231,3416445
1593179.9695,5305990.3727,224901,BUSH GULLY,BUSH GULLY,BUSH GULLY AT BUSH GULLY,,N,,N,,,,,,,,,,,,762,2503179,5867649,N31:03179-67649,1593179,5305990,BT25:9317-0599,3416446
1595898.4849,5302333.2837,224911,LEVERET FLAT,LEVERET FLAT,LEVERET FLAT AT LEVERET FLAT,,N,,N,,,,,,,,,,,,808,2505899,5863991,N31:05899-63991,1595898,5302333,BT25:9589-0233,3416447
1597296.983,5302334.1076,224912,RUBICON RIDGE,RUBICON RIDGE,RUBICON RIDGE AT RUBICON RIDGE,,N,,N,,,,,,,,,,,,1036,2507298,5863992,N31:07298-63992,1597296,5302334,BT25:9729-0233,3416448
1597296.983,5302334.1076,224913,POMPEY KNOB,POMPEY KNOB,POMPEY KNOB AT POMPEY KNOB,,N,,N,,,,,,,,,,,,1250,2507298,5863992,N31:07298-63992,1597296,5302334,BT25:9729-0233,3416449
1595896.7341,5304109.6745,224914,PROLONG RIDGE,PROLONG RIDGE,PROLONG RIDGE AT PROLONG RIDGE,,N,,N,,,,,,,,,,,,991,2505897,5865768,N31:05897-65768,1595896,5304109,BT25:9589-0410,3416450
1594499.9862,5302332.4593,224915,MITCHELLS RIDGE,MITCHELLS RIDGE,MITCHELLS RIDGE AT MITCHELLS RIDGE,,N,,N,,,,,,,,,,,,1265,2504500,5863990,N31:04500-63990,1594499,5302332,BT25:9449-0233,3416451
1595899.2215,5300444.9326,224916,LONG GULLY,LONG GULLY,LONG GULLY AT LONG GULLY,,N,,N,,,,,,,,,,,,899,2505900,5862102,N31:05900-62102,1595899,5300444,BT25:9589-0044,3416452
1595899.2215,5300444.9326,224917,TRUDGE,TRUDGE,TRUDGE AT TRUDGE,,N,,N,,,,,,,,,,,,1102,2505900,5862102,N31:05900-62102,1595899,5300444,BT25:9589-0044,3416453
1597296.7192,5300445.7573,224918,GLISSADE RIDGE,GLISSADE RIDGE,GLISSADE RIDGE AT GLISSADE RIDGE,,N,,N,,,,,,,,,,,,1273,2507298,5862103,N31:07298-62103,1597296,5300445,BT25:9729-0044,3416454
1594502.4618,5298556.7561,224919,PERCIVAL VALLEY,PERCIVAL VALLEY,PERCIVAL VALLEY AT PERCIVAL VALLEY,,N,,N,,,,,,,,,,,,1326,2504503,5860213,N31:04503-60213,1594502,5298556,BT25:9450-9855,3416455
1546658.2341,5287250.6589,225301,BOYLE RIVER,BOYLE RIVER,BOYLE RIVER AT BOYLE RIVER,,N,,N,,,,,,,,,,,,518,2456644,5848897,M32:56644-48897,1546658,5287250,BU23:4665-8725,3416456
1549323.1341,5292820.5567,225302,BOYLE RIVER LODGE,BOYLE RIVER LODGE,BOYLE RIVER LODGE AT BOYLE RIVER LODGE,,N,,N,,,,,,,,,,,,600,2459309,5854469,M32:59309-54469,1549323,5292820,BU23:4932-9282,3416457
1546653.2346,5287242.662,225303,"BOYLE R,LINCOLN COLL","BOYLE R,LINCOLN COLL","BOYLE R,LINCOLN COLL AT BOYLE R,LINCOLN COLL",,N,,N,,,,,,,,,,,,523,2456639,5848889,M32:56639-48889,1546653,5287242,BU23:4665-8724,3416458
1586295.3483,5291216.3721,225800,HANMER SPRINGS,HANMER SPRINGS,HANMER SPRINGS AT HANMER SPRINGS,,N,,N,,,,,,,,,,,,,2496294,5852869,N32:96294-52869,1586295,5291216,BU24:8629-9121,3416459
1587680.1117,5292995.5649,225801,HANMER FOREST,HANMER FOREST,HANMER FOREST AT HANMER FOREST,,N,,N,,,,,,,,,,,,387,2497679,5854649,N32:97679-54649,1587680,5292995,BU24:8768-9299,3416460
1587689.8274,5290996.2701,225802,HANMER FOREST EWS,HANMER FOREST EWS,HANMER FOREST EWS AT HANMER FOREST EWS,,N,,N,,,,,,,,,,,,355,2497689,5852649,N32:97689-52649,1587689,5290996,BU24:8768-9099,3416461
1595906.3999,5287453.5072,225901,HANMER PLAINS,HANMER PLAINS,HANMER PLAINS AT HANMER PLAINS,,N,,N,,,,,,,,,,,,,2505909,5849106,N32:05909-49106,1595906,5287453,BU25:9590-8745,3416462
1592299.3744,5299442.7245,225910,CLARENCE,JOLLIES,CLARENCE AT JOLLIES,,N,,N,,,,,,,,,,,,760,2502299,5861099,N31:02299-61099,1592299,5299442,BT25:9229-9944,3416463
1553490.5381,5283632.9663,226401,THE POPLARS,THE POPLARS,THE POPLARS AT THE POPLARS,,N,,N,,,,,,,,,,,,539,2463479,5845279,M32:63479-45279,1553490,5283632,BU23:5349-8363,3416464
1560378.2463,5283672.1443,226501,GLYNN WYE STN,GLYNN WYE STN,GLYNN WYE STN AT GLYNN WYE STN,,N,,N,,,,,,,,,,,,427,2470369,5845319,M32:70369-45319,1560378,5283672,BU23:6037-8367,3416465
1559747.5814,5284620.9086,226510,WAIAU UWHA,GLYNN WYE,WAIAU UWHA AT GLYNN WYE,C,T,O,N,2021/09/24 04:00:00+00,0,0.5,2,0,2.5,0,0,0,4.5,9.5,410,2469738,5846268,M32:69738-46268,1559747,5284620,BU23:5974-8462,3416466
1595913.6899,5274572.1202,226901,MORNA CULVERDEN,MORNA CULVERDEN,MORNA CULVERDEN AT MORNA CULVERDEN,,N,,N,,,,,,,,,,,,,2505918,5836220,N32:05918-36220,1595913,5274572,BU25:9591-7457,3416467
1517320.113,5271860.8025,227010,HURUNUI,NO 3 HUT,HURUNUI AT NO 3 HUT,C,N,O,N,,,,,,,,,,,,625,2427299,5833499,L32:27299-33499,1517320,5271860,BU22:1732-7186,3416468
1540452.2444,5263320.6908,227201,LAKE TAYLOR STATION,LAKE TAYLOR STATION,LAKE TAYLOR STATION AT LAKE TAYLOR STATION,,N,,N,,,,,,,,,,,,640,2450439,5824959,M33:50439-24959,1540452,5263320,BU23:4045-6332,3416469
1530216.3429,5271759.3111,227211,HURUNUI,LAKE SUMNER,HURUNUI AT LAKE SUMNER,C,N,O,N,,,,,,,,,,,,550,2440199,5833399,L32:40199-33399,1530216,5271759,BU22:3021-7175,3416470
1542706.1618,5268784.8126,227301,LAKE SUMNER,LAKE SUMNER,LAKE SUMNER AT LAKE SUMNER,,N,,N,,,,,,,,,,,,610,2452693,5830425,M32:52693-30425,1542706,5268784,BU23:4270-6878,3416471
1544142.0812,5263243.3484,227302,SISTERS STREAM,SISTERS STREAM,SISTERS STREAM AT SISTERS STREAM,,N,,N,,,,,,,,,,,,610,2454130,5824882,M33:54130-24882,1544142,5263243,BU23:4414-6324,3416472
1563175.2717,5267027.2723,227501,ISLAND HILLS,ISLAND HILLS,ISLAND HILLS AT ISLAND HILLS,,N,,N,,,,,,,,,,,,380,2473169,5828669,M33:73169-28669,1563175,5267027,BU23:6317-6702,3416473
1562428.9948,5262272.9021,227510,HURUNUI,MANDAMUS,HURUNUI AT MANDAMUS,C,T,,N,,,,,,,,,,,,300,2472423,5823913,M33:72423-23913,1562428,5262272,BU23:6242-6227,3416474
1572902.6852,5273354.1507,227712,HURUNUI,PAHAU,HURUNUI AT PAHAU,C,N,O,N,,,,,,,,,,,,460,2482899,5834999,M32:82899-34999,1572902,5273354,BU24:7290-7335,3416475
1590586.1217,5270563.1597,227801,RIVERSIDE,RIVERSIDE,RIVERSIDE AT RIVERSIDE,,N,,N,,,,,,,,,,,,217,2500589,5832209,N32:00589-32209,1590586,5270563,BU25:9058-7056,3416476
1587736.5241,5265235.3535,227802,CULVERDEN P.O.,CULVERDEN P.O.,CULVERDEN P.O. AT CULVERDEN P.O.,,N,,N,,,,,,,,,,,,173,2497739,5826879,N33:97739-26879,1587736,5265235,BU24:8773-6523,3416477
1587896.3783,5264455.612,227803,CULVERDEN,CULVERDEN,CULVERDEN AT CULVERDEN,,N,,N,,,,,,,,,,,,175,2497899,5826099,N33:97899-26099,1587896,5264455,BU24:8789-6445,3416478
1589116.2464,5267124.5372,227804,"CULVERDEN,LINCOLN COL","CULVERDEN,LINCOLN COL","CULVERDEN,LINCOLN COL AT CULVERDEN,LINCOLN COL",,N,,N,,,,,,,,,,,,173,2499119,5828769,N33:99119-28769,1589116,5267124,BU25:8911-6712,3416479
1581326.4635,5279062.2383,227810,WAIAU UWHA,MARBLE POINT,WAIAU UWHA AT MARBLE POINT,C,T,,N,2021/09/24 04:00:00+00,0,0,0.5,0,0,0,0,0,8.5,9,270,2491325,5840710,N32:91325-40710,1581326,5279062,BU24:8132-7906,3416480
1531114.5845,5258662.9558,228213,HURUNUI,HURUNUI AT NORTH ESK,HURUNUI AT HURUNUI AT NORTH ESK,C,T,O,N,2021/09/24 04:00:00+00,0,0,3,0,48,0,2,0,0,53,760,2441099,5820299,L33:41099-20299,1531114,5258662,BV22:3111-5866,3416481
1544172.67,5259467.4889,228301,ESKHEAD,ESKHEAD,ESKHEAD AT ESKHEAD,,N,,N,,,,,,,,,,,,503,2454161,5821105,M33:54161-21105,1544172,5259467,BV23:4417-5946,3416482
1561824.9217,5259579.8306,228501,KANUKU HILLS,KANUKU HILLS,KANUKU HILLS AT KANUKU HILLS,,N,,N,,,,,,,,,,,,365,2471819,5821219,M33:71819-21219,1561824,5259579,BV23:6182-5957,3416483
1574101.5506,5257868.2607,228602,BALMORAL,BALMORAL,BALMORAL AT BALMORAL,,N,,N,,,,,,,,,,,,226,2484100,5819508,M33:84100-19508,1574101,5257868,BV24:7410-5786,3416484
1579588.2658,5254110.0342,228701,BALMORAL FOREST,BALMORAL FOREST,BALMORAL FOREST AT BALMORAL FOREST,,N,,N,,,,,,,,,,,,198,2489589,5815749,M33:89589-15749,1579588,5254110,BV24:7958-5411,3416485
1595922.9442,5259692.4595,228901,KAIWARA,KAIWARA,KAIWARA AT KAIWARA,,N,,N,,,,,,,,,,,,213,2505929,5821335,N33:05929-21335,1595922,5259692,BV25:9592-5969,3416486
1541503.294,5246562.5764,229201,MT WHITNOW,MT WHITNOW,MT WHITNOW AT MT WHITNOW,,N,,N,,,,,,,,,,,,549,2451492,5808196,M33:51492-08196,1541503,5246562,BV23:4150-4656,3416487
1546956.7406,5248383.6061,229301,"HAWARDEN,MT VIRGINIA","HAWARDEN,MT VIRGINIA","HAWARDEN,MT VIRGINIA AT HAWARDEN,MT VIRGINIA",,N,,N,,,,,,,,,,,,549,2456947,5810018,M33:56947-10018,1546956,5248383,BV23:4695-4838,3416489
1542905.7043,5244687.0291,229302,"WOODGROVE,MT WHITNOW","WOODGROVE, MT WHITNOW","WOODGROVE,MT WHITNOW AT WOODGROVE, MT WHITNOW",,N,,N,,,,,,,,,,,,615,2452895,5806320,M33:52895-06320,1542905,5244687,BV23:4290-4468,3416490
1544308.1182,5242810.4903,229303,"HAWARDEN,GLENOVIS","HAWARDEN,GLENOVIS","HAWARDEN,GLENOVIS AT HAWARDEN,GLENOVIS",,N,,N,,,,,,,,,,,,,2454298,5804443,M33:54298-04443,1544308,5242810,BV23:4430-4281,3416491
1546956.7406,5248383.6061,229304,MT VIRGINIA 2,MT VIRGINIA 2,MT VIRGINIA 2 AT MT VIRGINIA 2,,N,,N,,,,,,,,,,,,533,2456947,5810018,M33:56947-10018,1546956,5248383,BV23:4695-4838,3416492
1553726.5682,5248424.0649,229401,MELROSE STN,MELROSE STN,MELROSE STN AT MELROSE STN,,N,,N,,,,,,,,,,,,457,2463719,5810059,M33:63719-10059,1553726,5248424,BV23:5372-4842,3416493
1561874.0386,5250362.807,229501,MASONS FLAT,MASONS FLAT,MASONS FLAT AT MASONS FLAT,,N,,N,,,,,,,,,,,,335,2471869,5811999,M33:71869-11999,1561874,5250362,BV23:6187-5036,3416494
1571470.0237,5241195.0998,229601,GLENALLEN,GLENALLEN,GLENALLEN AT GLENALLEN,,N,,N,,,,,,,,,,,,244,2481469,5802829,M33:81469-02829,1571470,5241195,BV24:7147-4119,3416495
1570041.2589,5250402.1247,229602,HAWARDEN,HAWARDEN,HAWARDEN AT HAWARDEN,,N,,N,,,,,,,,,,,,244,2480039,5812039,M33:80039-12039,1570041,5250402,BV24:7004-5040,3416496
1571450.4648,5246743.2324,229603,HAWARDEN,HAWARDEN,HAWARDEN AT HAWARDEN,,N,,N,,,,,,,,,,,,244,2481449,5808379,M33:81449-08379,1571450,5246743,BV24:7145-4674,3416497
1621355.3821,5342384.2647,230201,MOLESWORTH,MOLESWORTH,MOLESWORTH AT MOLESWORTH,,N,,N,,,,,,,,,,,,893,2531359,5904059,O30:31359-04059,1621355,5342384,BS26:2135-4238,3416498
1620685.4324,5341164.7655,230202,MOLESWORTH AWS,MOLESWORTH AWS,MOLESWORTH AWS AT MOLESWORTH AWS,,N,,N,,,,,,,,,,,,883,2530689,5902839,O30:30689-02839,1620685,5341164,BS26:2068-4116,3416499
1639979.4179,5344740.8224,230401,RIVER GEORGE,RIVER GEORGE,RIVER GEORGE AT RIVER GEORGE,,N,,N,,,,,,,,,,,,1067,2549989,5906419,O30:49989-06419,1639979,5344740,BS27:3997-4474,3416500
1668911.4044,5340860.5453,230801,WAIAU TOA,WAIAU TOA,WAIAU TOA AT WAIAU TOA,,N,,N,,,,,,,,,,,,91,2578931,5902542,P30:78931-02542,1668911,5340860,BS28:6891-4086,3416501
1678606.8564,5342535.2986,230902,NGAIO DOWNS,NGAIO DOWNS,NGAIO DOWNS AT NGAIO DOWNS,,N,,N,,,,,,,,,,,,24,2588629,5904219,P30:88629-04219,1678606,5342535,BS28:7860-4253,3416502
1603970.3638,5335309.0761,231001,REDGATE,REDGATE,REDGATE AT REDGATE,,N,,N,,,,,,,,,,,,903,2513969,5896979,N30:13969-96979,1603970,5335309,BS25:0397-3530,3416503
1642728.6176,5333628.0938,231501,BLUFF STATION,BLUFF STATION,BLUFF STATION AT BLUFF STATION,,N,,N,,,,,,,,,,,,427,2552741,5895303,O30:52741-95303,1642728,5333628,BT27:4272-3362,3416504
1672989.0641,5335267.6133,231801,WOODBANK,WOODBANK,WOODBANK AT WOODBANK,,N,,N,,,,,,,,,,,,61,2583011,5896948,P30:83011-96948,1672989,5335267,BS28:7298-3526,3416505
1670298.6031,5338957.9085,231802,IMPHAL,IMPHAL,IMPHAL AT IMPHAL,,N,,N,,,,,,,,,,,,85,2580319,5900639,P30:80319-00639,1670298,5338957,BS28:7029-3895,3416506
1672925.9849,5329710.4264,231803,"CLARENCE,MERIBURN STN","CLARENCE,MERIBURN STN","CLARENCE,MERIBURN STN AT CLARENCE,MERIBURN STN",,N,,N,,,,,,,,,,,,46,2582949,5891389,P30:82949-91389,1672925,5329710,BT28:7292-2971,3416507
1677101.4447,5333336.4679,231901,CLARENCE,CLARENCE,CLARENCE AT CLARENCE,,N,,N,,,,,,,,,,,,9,2587125,5895017,P30:87125-95017,1677101,5333336,BT28:7710-3333,3416508
1674374.2641,5333364.9736,231902,"CLARENCE,WAIPAPA","CLARENCE,WAIPAPA","CLARENCE,WAIPAPA AT CLARENCE,WAIPAPA",,N,,N,,,,,,,,,,,,46,2584397,5895045,P30:84397-95045,1674374,5333364,BT28:7437-3336,3416509
1674366.2654,5333358.977,231903,"CLARENCE,MATARIKI","CLARENCE,MATARIKI","CLARENCE,MATARIKI AT CLARENCE,MATARIKI",,N,,N,,,,,,,,,,,,61,2584389,5895039,P30:84389-95039,1674366,5333358,BT28:7436-3335,3416510
1674521.1245,5337963.4764,231910,WAIAU TOA/CLARENCE,WAIAU TOA/CLARENCE AT SHINGLE FAN,WAIAU TOA/CLARENCE AT WAIAU TOA/CLARENCE AT SHINGLE FAN,C,T,O,N,2021/09/24 04:00:00+00,0,0,1.5,12,0,0,0,0,6,19.5,304,2584543,5899645,P30:84543-99645,1674521,5337963,BS28:7452-3796,3416511
1605947.5572,5320983.6598,232001,GUIDE HUT,GUIDE HUT,GUIDE HUT AT GUIDE HUT,,N,,N,,,,,,,,,,,,796,2515949,5882649,N31:15949-82649,1605947,5320983,BT25:0594-2098,3416512
1649481.5842,5318808.1203,232610,MT SAUNDERS,MT SAUNDERS,MT SAUNDERS AT MT SAUNDERS,,N,,N,,,,,,,,,,,,1372,2559499,5880479,O31:59499-80479,1649481,5318808,BT27:4948-1880,3416513
1659160.0006,5322405.2929,232701,CLINTON RIVER,CLINTON RIVER,CLINTON RIVER AT CLINTON RIVER,,N,,N,,,,,,,,,,,,610,2569180,5884079,O31:69180-84079,1659160,5322405,BT27:5916-2240,3416514
1658819.992,5321764.5685,232710,CLINTON CK,CLINTON RIDGE,CLINTON CK AT CLINTON RIDGE,C,T,O,N,2021/09/24 04:00:00+00,0,0,1,9.5,0,0,0,0,17.5,28,731,2568840,5883438,O31:68840-83438,1658819,5321764,BT27:5881-2176,3416515
1605525.8105,5307878.1568,233001,DILLON RIVER,DILLON RIVER,DILLON RIVER AT DILLON RIVER,,N,,N,,,,,,,,,,,,792,2515529,5869539,N31:15529-69539,1605525,5307878,BT25:0552-0787,3416516
1639763.2713,5307773.4549,233401,SAWYERS DOWNS,SAWYERS DOWNS,SAWYERS DOWNS AT SAWYERS DOWNS,,N,,N,,,,,,,,,,,,183,2549779,5869439,O31:49779-69439,1639763,5307773,BT27:3976-0777,3416517
1648010.5208,5309491.5802,233501,KOWHAI BUSH,KOWHAI BUSH,KOWHAI BUSH AT KOWHAI BUSH,,N,,N,,,,,,,,,,,,122,2558029,5871159,O31:58029-71159,1648010,5309491,BT27:4801-0949,3416518
1641182.0373,5309541.6202,233502,LYNTON DOWNS,LYNTON DOWNS,LYNTON DOWNS AT LYNTON DOWNS,,N,,N,,,,,,,,,,,,,2551198,5871208,O31:51198-71208,1641182,5309541,BT27:4118-0954,3416519
1647310.0351,5317008.0874,233510,KOWHAI,SNOWFLAKE RIDGE,KOWHAI AT SNOWFLAKE RIDGE,C,T,O,N,2021/09/24 04:00:00+00,0,0,0.5,7,0,0,2,22.5,0,32,1050,2557327,5878678,O31:57327-78678,1647310,5317008,BT27:4731-1700,3416520
1645332.428,5315060.0658,233511,SNOWFLAKE,SNOWFLAKE,SNOWFLAKE AT SNOWFLAKE,,N,,N,,,,,,,,,,,,1006,2555349,5876729,O31:55349-76729,1645332,5315060,BT27:4533-1506,3416521
1646721.6269,5313280.4645,233512,MT FYFFE,MT FYFFE 233512,MT FYFFE AT MT FYFFE 233512,,N,,N,,,,,,,,,,,,610,2556739,5874949,O31:56739-74949,1646721,5313280,BT27:4672-1328,3416522
1643902.3465,5311411.5512,233513,SWYNCOMBE,SWYNCOMBE,SWYNCOMBE AT SWYNCOMBE,,N,,N,,,,,,,,,,,,396,2553919,5873079,O31:53919-73079,1643902,5311411,BT27:4390-1141,3416523
1646691.0067,5309501.7841,233514,LAWSON BERNLEIGH,LAWSON BERNLEIGH,LAWSON BERNLEIGH AT LAWSON BERNLEIGH,,N,,N,,,,,,,,,,,,122,2556709,5871169,O31:56709-71169,1646691,5309501,BT27:4669-0950,3416524
1646742.228,5316939.2001,233515,SEAWARD KAIKOURAS,SEAWARD KAIKOURAS,SEAWARD KAIKOURAS AT SEAWARD KAIKOURAS,,N,,N,,,,,,,,,,,,1372,2556759,5878609,O31:56759-78609,1646742,5316939,BT27:4674-1693,3416525
1656308.9053,5316867.6736,233601,"HAPUKU,GRANGE RD","HAPUKU,GRANGE RD","HAPUKU,GRANGE RD AT HAPUKU,GRANGE RD",,N,,N,,,,,,,,,,,,136,2566329,5878539,O31:66329-78539,1656308,5316867,BT27:5630-1686,3416526
1654962.7377,5313222.1413,233602,MOUNT FYFFE,MOUNT FYFFE,MOUNT FYFFE AT MOUNT FYFFE,,N,,N,,,,,,,,,,,,,2564983,5874892,O31:64983-74892,1654962,5313222,BT27:5496-1322,3416527
1653518.2811,5307681.3024,233603,KAIKOURA PLAINS,KAIKOURA PLAINS,KAIKOURA PLAINS AT KAIKOURA PLAINS,,N,,N,,,,,,,,,,,,21,2563539,5869349,O31:63539-69349,1653518,5307681,BT27:5351-0768,3416528
1653528.5817,5309450.6846,233604,KAIKOURA FLATS,KAIKOURA FLATS,KAIKOURA FLATS AT KAIKOURA FLATS,,N,,N,,,,,,,,,,,,24,2563549,5871119,O31:63549-71119,1653528,5309450,BT27:5352-0945,3416529
1651242.9359,5312786.911,233610,WAIMANGARARA STREAM,LUKE CREEK,WAIMANGARARA STREAM AT LUKE CREEK,C,T,O,N,2021/09/24 04:00:00+00,0,0,0.5,5.5,0,0,0,0,13.5,19.5,335,2561262,5874456,O31:61262-74456,1651242,5312786,BT27:5124-1278,3416530
1653569.5185,5315008.7624,233611,MT FYFFE,MT FYFFE,MT FYFFE AT MT FYFFE,,N,,N,,,,,,,,,,,,853,2563589,5876679,O31:63589-76679,1653569,5315008,BT27:5356-1500,3416531
1649450.9297,5315039.4273,233612,MT FYFFE,MT FYFFE,MT FYFFE AT MT FYFFE,,N,,N,,,,,,,,,,,,1311,2559469,5876709,O31:59469-76709,1649450,5315039,BT27:4945-1503,3416532
1650860.763,5316908.5573,233613,MT FYFFE,MT FYFFE,MT FYFFE AT MT FYFFE,,N,,N,,,,,,,,,,,,1509,2560879,5878579,O31:60879-78579,1650860,5316908,BT27:5086-1690,3416533
1650829.8356,5311360.4731,233614,RED SWAMP ROAD,RED SWAMP ROAD,RED SWAMP ROAD AT RED SWAMP ROAD,,N,,N,,,,,,,,,,,,130,2560849,5873029,O31:60849-73029,1650829,5311360,BT27:5082-1136,3416534
1652118.7661,5307691.5357,233615,MACKLE RED SWAMP RD,MACKLE RED SWAMP RD,MACKLE RED SWAMP RD AT MACKLE RED SWAMP RD,,N,,N,,,,,,,,,,,,43,2562139,5869359,O31:62139-69359,1652118,5307691,BT27:5211-0769,3416535
1653559.2185,5313229.3741,233616,BROWNS FARM,BROWNS FARM,BROWNS FARM AT BROWNS FARM,,N,,N,,,,,,,,,,,,213,2563579,5874899,O31:63579-74899,1653559,5313229,BT27:5355-1322,3416536
1654989.3544,5316877.8901,233617,HUMPBACK,HUMPBACK,HUMPBACK AT HUMPBACK,,N,,N,,,,,,,,,,,,,2565009,5878549,O31:65009-78549,1654989,5316877,BT27:5498-1687,3416537
1657681.8066,5313200.6875,233701,HAPUKA SCHOOL,HAPUKA SCHOOL,HAPUKA SCHOOL AT HAPUKA SCHOOL,,N,,N,,,,,,,,,,,,49,2567703,5874871,O31:67703-74871,1657681,5313200,BT27:5768-1320,3416539
1657677.8076,5313198.6888,233710,HAPUKU SCHOOL,HAPUKU SCHOOL,HAPUKU SCHOOL AT HAPUKU SCHOOL,,N,,N,,,,,,,,,,,,46,2567699,5874869,O31:67699-74869,1657677,5313198,BT27:5767-1319,3416540
1597098.9353,5308638.9834,234010,ACHERON,CLARENCE,ACHERON AT CLARENCE,C,N,,N,,,,,,,,,,,,700,2507099,5870299,N31:07099-70299,1597098,5308638,BT25:9709-0863,3416541
1596998.5545,5305640.0107,234020,THE RIBBLE,AIRSTRIP,THE RIBBLE AT AIRSTRIP,,N,,N,,,,,,,,,,,,707,2506999,5867299,N31:06999-67299,1596998,5305640,BT25:9699-0564,3416542
1612342.4034,5301429.4945,234101,MT LYFORD,MT LYFORD,MT LYFORD AT MT LYFORD,,N,,N,,,,,,,,,,,,1505,2522349,5863089,N31:22349-63089,1612342,5301429,BT26:1234-0142,3416543
1628945.775,5298158.426,234301,FLAX HILLS,FLAX HILLS,FLAX HILLS AT FLAX HILLS,,N,,N,,,,,,,,,,,,335,2538959,5859819,O32:38959-59819,1628945,5298158,BT26:2894-9815,3416544
1639221.9287,5298106.9493,234401,"GOOSE BAY, NO2","GOOSE BAY, NO2","GOOSE BAY, NO2 AT GOOSE BAY, NO2",,N,,N,,,,,,,,,,,,860,2549239,5859769,O32:49239-59769,1639221,5298106,BT27:3922-9810,3416545
1642513.7486,5298429.3329,234501,GOOSE BAY,GOOSE BAY,GOOSE BAY AT GOOSE BAY,,N,,N,,,,,,,,,,,,20,2552532,5860092,O31:52532-60092,1642513,5298429,BT27:4251-9842,3416546
1645479.8025,5299435.5148,234510,ROSY MORN,WEIR,ROSY MORN AT WEIR,,N,,N,,,,,,,,,,,,15,2555499,5861099,O31:55499-61099,1645479,5299435,BT27:4547-9943,3416547
1645294.9973,5300211.2685,234511,ROSY MORN,TEA TREE TERRACE,ROSY MORN AT TEA TREE TERRACE,C,T,,N,2021/09/24 04:00:00+00,0,0,0.5,4,0,0,0,0,5,9.5,335,2555314,5861875,O31:55314-61875,1645294,5300211,BT27:4529-0021,3416548
1656217.0179,5305771.5058,234601,KAIKOURA WEST,KAIKOURA WEST,KAIKOURA WEST AT KAIKOURA WEST,,N,,N,,,,,,,,,,,,7,2566239,5867439,O31:66239-67439,1656217,5305771,BT27:5621-0577,3416549
1656205.7022,5303885.1623,234602,KAIKOURA,KAIKOURA,KAIKOURA AT KAIKOURA,,N,,N,,,,,,,,,,,,,2566228,5865552,O31:66228-65552,1656205,5303885,BT27:5620-0388,3416550
1650788.9052,5305812.4193,234603,HALDON DOWNS,HALDON DOWNS,HALDON DOWNS AT HALDON DOWNS,,N,,N,,,,,,,,,,,,30,2560809,5867479,O31:60809-67479,1650788,5305812,BT27:5078-0581,3416551
1656196.7049,5303882.1649,234604,KAIKOURA AWS,KAIKOURA AWS,KAIKOURA AWS AT KAIKOURA AWS,,N,,N,,,,,,,,,,,,105,2566219,5865549,O31:66219-65549,1656196,5303882,BT27:5619-0388,3416552
1654846.238,5298334.3487,234610,HEWSONS FARM,HEWSONS FARM,HEWSONS FARM AT HEWSONS FARM,,N,,N,,,,,,,,,,,,9,2564869,5859999,O32:64869-59999,1654846,5298334,BT27:5484-9833,3416553
1649358.8015,5302153.9399,234611,SEDDON LLEWELLYN,SEDDON LLEWELLYN,SEDDON LLEWELLYN AT SEDDON LLEWELLYN,,N,,N,,,,,,,,,,,,6,2559379,5863819,O31:59379-63819,1649358,5302153,BT27:4935-0215,3416554
1657596.2168,5303871.9235,234701,KAIKOURA WEATHER STN,KAIKOURA WEATHER STN,KAIKOURA WEATHER STN AT KAIKOURA WEATHER STN,,N,,N,,,,,,,,,,,,108,2567619,5865539,O31:67619-65539,1657596,5303871,BT27:5759-0387,3416555
1615040.6012,5295871.0919,235101,WHALESBACK STN,WHALESBACK STN,WHALESBACK STN AT WHALESBACK STN,,N,,N,,,,,,,,,,,,463,2525049,5857529,N32:25049-57529,1615040,5295871,BU26:1504-9587,3416556
